boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-5621900440116.bu,o00407-5621900440116.bu,41,42,1,4,UE2015
o00407-5607300170142.bu,o00407-5607300170142.bu,131,113,7,15,UE2020
o00407-5623500020642.bu,o00407-5623500020642.bu,180,81,6,6,UE2020
o00407-5625100540654.bu,o00407-5625100540654.bu,162,113,5,7,UE2010
o00407-5649900140034.bu,o00407-5649900140034.bu,135,93,2,10,UE2020
o00407-5699500590342.bu,o00407-5699500590342.bu,121,156,3,8,UE2010
o00407-5705300010077.bu,o00407-5705300010077.bu,147,161,8,8,UE2020
o00407-5620000380083.bu,o00407-5620000380083.bu,46,127,4,4,UE2015
o00407-5675800050101.bu,o00407-5675800050101.bu,136,107,4,9,UE2015
o00407-5623500480310.bu,o00407-5623500480310.bu,113,57,3,16,UE2020
o00407-5612000430035.bu,o00407-5612000430035.bu,154,76,3,6,UE2020
o00407-5600600460067.bu,o00407-5600600460067.bu,132,113,3,15,UE2015
o00407-5703700570055.bu,o00407-5703700570055.bu,162,103,4,16,UE2020
o00407-5691000110063.bu,o00407-5691000110063.bu,172,82,12,1,UE2015
o00407-5699500260599.bu,o00407-5699500260599.bu,128,135,7,13,UE2009
o00407-5625100540525.bu,o00407-5625100540525.bu,131,135,5,9,UE2010
o00407-5693600370088.bu,o00407-5693600370088.bu,141,93,3,10,UE2013
o00407-5647200240160.bu,o00407-5647200240160.bu,184,57,3,9,UE2011
o00407-5610300120067.bu,o00407-5610300120067.bu,189,102,9,12,UE2013
o00407-5703700320924.bu,o00407-5703700320924.bu,219,106,3,2,UE2020
o00407-5705300010922.bu,o00407-5705300010922.bu,79,103,5,8,UE2020
o00407-5625100540530.bu,o00407-5625100540530.bu,147,136,7,16,UE2010
o00407-5697900210029.bu,o00407-5697900210029.bu,82,95,5,4,UE2009
o00407-5699500590088.bu,o00407-5699500590088.bu,125,92,4,7,UE2010
o00407-5612000430171.bu,o00407-5612000430171.bu,200,85,10,14,UE2020
o00407-5641300330081.bu,o00407-5641300330081.bu,98,133,4,12,UE2015
o00407-5703700320452.bu,o00407-5703700320452.bu,158,76,1,7,UE2020
o00407-5629400060194.bu,o00407-5629400060194.bu,151,63,1,5,UE2015
o00407-5703700570005.bu,o00407-5703700570005.bu,142,83,3,9,UE2020
o00407-5681200390013.bu,o00407-5681200390013.bu,61,130,5,11,UE2015
o00407-5647200240192.bu,o00407-5647200240192.bu,180,87,5,12,UE2011
o00407-5693600370145.bu,o00407-5693600370145.bu,132,111,3,16,UE2013
o00407-5797500400020.bu,o00407-5797500400020.bu,210,69,5,6,UE2010
o00407-5703700570301.bu,o00407-5703700570301.bu,194,92,2,10,UE2020
o00407-5673100190035.bu,o00407-5673100190035.bu,93,44,5,6,UE2015
o00407-5611100200084.bu,o00407-5611100200084.bu,134,114,3,7,UE2010
o00407-5602200230124.bu,o00407-5602200230124.bu,99,102,5,4,UE2013
o00407-5645600130074.bu,o00407-5645600130074.bu,162,75,4,3,UE2013
o00407-5703700550574.bu,o00407-5703700550574.bu,180,86,3,13,UE2020
o00407-5699500530175.bu,o00407-5699500530175.bu,173,99,2,8,UE2009
o00407-5687100350121.bu,o00407-5687100350121.bu,123,69,2,6,UE2020
o00407-5699500260345.bu,o00407-5699500260345.bu,162,131,5,12,UE2009
o00407-5703700550370.bu,o00407-5703700550370.bu,92,133,5,14,UE2020
o00407-5707000460087.bu,o00407-5707000460087.bu,177,107,9,8,UE2015
o00407-5699500530187.bu,o00407-5699500530187.bu,134,148,5,14,UE2009
o00407-5615400070123.bu,o00407-5615400070123.bu,128,93,6,10,UE2015
o00407-5797500400057.bu,o00407-5797500400057.bu,209,88,2,15,UE2010
o00407-5709600100109.bu,o00407-5709600100109.bu,145,73,4,5,UE2013
o00407-5625100540657.bu,o00407-5625100540657.bu,171,102,1,9,UE2010
o00407-5623500020653.bu,o00407-5623500020653.bu,71,26,0,2,UE2020
o00407-5663400250527.bu,o00407-5663400250527.bu,228,80,5,11,UE2009
o00407-5705300520198.bu,o00407-5705300520198.bu,164,99,7,7,UE2020
o00407-5629400060314.bu,o00407-5629400060314.bu,122,60,3,6,UE2015
o00407-5703700570255.bu,o00407-5703700570255.bu,169,112,5,6,UE2020
o00407-5663400250556.bu,o00407-5663400250556.bu,182,81,5,15,UE2009
o00407-5641300330084.bu,o00407-5641300330084.bu,30,45,1,0,UE2015
o00407-5699500530363.bu,o00407-5699500530363.bu,143,115,7,16,UE2009
o00407-5623500020621.bu,o00407-5623500020621.bu,215,80,6,5,UE2020
o00407-5699500260024.bu,o00407-5699500260024.bu,135,130,7,19,UE2009
o00407-5623500020489.bu,o00407-5623500020489.bu,185,79,4,4,UE2020
o00407-5703700550322.bu,o00407-5703700550322.bu,124,139,6,16,UE2020
o00407-5618900410278.bu,o00407-5618900410278.bu,84,120,4,7,UE2010
o00407-5615400070107.bu,o00407-5615400070107.bu,123,106,3,9,UE2015
o00407-5625100340516.bu,o00407-5625100340516.bu,185,110,5,10,UE2009
o00407-5705300520691.bu,o00407-5705300520691.bu,149,129,5,11,UE2020
o00407-5673100190021.bu,o00407-5673100190021.bu,111,92,5,6,UE2015
o00407-5703700550402.bu,o00407-5703700550402.bu,158,89,7,7,UE2020
o00407-5647200240006.bu,o00407-5647200240006.bu,218,81,4,7,UE2011
o00407-5703700320565.bu,o00407-5703700320565.bu,213,78,2,2,UE2020
o00407-5641300330003.bu,o00407-5641300330003.bu,125,136,5,11,UE2015
o00407-5703700570212.bu,o00407-5703700570212.bu,129,64,7,5,UE2020
o00407-5713400410112.bu,o00407-5713400410112.bu,84,118,2,9,UE2010
o00407-5627800030096.bu,o00407-5627800030096.bu,167,55,3,9,UE2020
o00407-5625100540101.bu,o00407-5625100540101.bu,183,98,2,6,UE2010
o00407-5661800040132.bu,o00407-5661800040132.bu,137,113,1,19,UE2015
o00407-5793200090134.bu,o00407-5793200090134.bu,237,89,8,15,UE2015
o00407-5699500260605.bu,o00407-5699500260605.bu,149,122,3,16,UE2009
o00407-5663400250105.bu,o00407-5663400250105.bu,170,100,4,12,UE2009
o00407-5705300520408.bu,o00407-5705300520408.bu,213,100,6,9,UE2020
o00407-5627800030051.bu,o00407-5627800030051.bu,125,55,4,9,UE2020
o00407-5647200240007.bu,o00407-5647200240007.bu,215,60,7,4,UE2011
o00407-5623500480033.bu,o00407-5623500480033.bu,133,59,1,11,UE2020
o00407-5703700320630.bu,o00407-5703700320630.bu,82,58,4,6,UE2020
o00407-5695200440046.bu,o00407-5695200440046.bu,77,102,5,6,UE2015
o00407-5705300520264.bu,o00407-5705300520264.bu,126,159,13,9,UE2020
o00407-5701000470044.bu,o00407-5701000470044.bu,153,107,7,8,UE2020
o00407-5603000040045.bu,o00407-5603000040045.bu,72,86,2,7,UE2015
o00407-5705300520595.bu,o00407-5705300520595.bu,97,97,4,7,UE2020
o00407-5705300010420.bu,o00407-5705300010420.bu,128,116,4,8,UE2020
o00407-5705300010906.bu,o00407-5705300010906.bu,187,172,11,13,UE2020
o00407-5627800030041.bu,o00407-5627800030041.bu,136,53,1,5,UE2020
o00407-5699500590273.bu,o00407-5699500590273.bu,112,105,3,7,UE2010
o00407-5705300010423.bu,o00407-5705300010423.bu,118,85,2,7,UE2020
o00407-5699500530253.bu,o00407-5699500530253.bu,177,114,4,8,UE2009
o00407-5633200400004.bu,o00407-5633200400004.bu,173,88,2,19,UE2010
o00407-5677400300115.bu,o00407-5677400300115.bu,136,43,2,2,UE2010
o00407-5703700320557.bu,o00407-5703700320557.bu,195,82,6,0,UE2020
o00407-5703700550592.bu,o00407-5703700550592.bu,87,89,5,6,UE2020
o00407-5703700550398.bu,o00407-5703700550398.bu,116,148,8,18,UE2020
o00407-5699500590220.bu,o00407-5699500590220.bu,113,149,9,7,UE2010
o00407-5703700320411.bu,o00407-5703700320411.bu,129,121,4,10,UE2020
o00407-5663400250580.bu,o00407-5663400250580.bu,191,86,3,8,UE2009
o00407-5699500530945.bu,o00407-5699500530945.bu,74,73,4,6,UE2009
o00407-5797500400026.bu,o00407-5797500400026.bu,195,76,12,7,UE2010
o00407-5647200240197.bu,o00407-5647200240197.bu,189,99,6,9,UE2011
o00407-5647200240098.bu,o00407-5647200240098.bu,77,83,2,21,UE2013
o00407-5699500260541.bu,o00407-5699500260541.bu,42,92,3,6,UE2009
o00407-5647200240116.bu,o00407-5647200240116.bu,152,74,6,16,UE2011
o00407-5703700570025.bu,o00407-5703700570025.bu,123,86,3,7,UE2020
o00407-5711800510014.bu,o00407-5711800510014.bu,140,125,4,9,UE2010
o00407-5625100540598.bu,o00407-5625100540598.bu,115,82,2,6,UE2010
o00407-5622700370117.bu,o00407-5622700370117.bu,104,134,2,5,UE2013
o00407-5655300220213.bu,o00407-5655300220213.bu,161,60,2,6,UE2020
o00407-5651000350003.bu,o00407-5651000350003.bu,118,72,4,2,UE2020
o00407-5611100200092.bu,o00407-5611100200092.bu,164,73,1,5,UE2010
o00407-5705300520273.bu,o00407-5705300520273.bu,113,174,2,8,UE2020
o00407-5620000380092.bu,o00407-5620000380092.bu,94,100,2,4,UE2015
o00407-5699500260070.bu,o00407-5699500260070.bu,197,125,5,4,UE2009
o00407-5629400060080.bu,o00407-5629400060080.bu,163,83,3,8,UE2015
o00407-5611100200090.bu,o00407-5611100200090.bu,113,145,6,6,UE2010
o00407-5705300520266.bu,o00407-5705300520266.bu,131,158,5,17,UE2020
o00407-5623500020408.bu,o00407-5623500020408.bu,190,65,4,6,UE2020
o00407-5709600100106.bu,o00407-5709600100106.bu,150,72,5,8,UE2013
o00407-5659600180031.bu,o00407-5659600180031.bu,141,50,4,11,UE2013
o00407-5703700550516.bu,o00407-5703700550516.bu,118,135,6,8,UE2020
o00407-5685500430159.bu,o00407-5685500430159.bu,119,70,2,12,UE2020
o00407-5705300010434.bu,o00407-5705300010434.bu,155,137,2,12,UE2020
o00407-5707000460099.bu,o00407-5707000460099.bu,171,108,2,14,UE2015
o00407-5707000460096.bu,o00407-5707000460096.bu,189,90,2,10,UE2015
o00407-5713400410094.bu,o00407-5713400410094.bu,146,144,8,8,UE2010
o00407-5639100440088.bu,o00407-5639100440088.bu,115,114,1,13,UE2015
o00407-5703700320149.bu,o00407-5703700320149.bu,113,71,1,6,UE2020
o00407-5691000110038.bu,o00407-5691000110038.bu,122,102,3,11,UE2015
o00407-5623500020397.bu,o00407-5623500020397.bu,188,50,2,4,UE2020
o00407-5637500150048.bu,o00407-5637500150048.bu,211,93,6,10,UE2015
o00407-5693600370037.bu,o00407-5693600370037.bu,121,87,1,6,UE2013
o00407-5663400250194.bu,o00407-5663400250194.bu,86,120,1,12,UE2009
o00407-5681200390033.bu,o00407-5681200390033.bu,66,138,1,4,UE2015
o00407-5703700550293.bu,o00407-5703700550293.bu,130,92,3,2,UE2020
o00407-5699500590207.bu,o00407-5699500590207.bu,156,113,6,13,UE2010
o00407-5703700570302.bu,o00407-5703700570302.bu,185,101,13,6,UE2020
o00407-5623500480204.bu,o00407-5623500480204.bu,190,55,2,7,UE2020
o00407-5647200240214.bu,o00407-5647200240214.bu,172,80,8,15,UE2011
o00407-5603000040108.bu,o00407-5603000040108.bu,65,96,6,9,UE2015
o00407-5699500590340.bu,o00407-5699500590340.bu,99,113,6,1,UE2010
o00407-5618900410268.bu,o00407-5618900410268.bu,110,138,3,8,UE2010
o00407-5625100340442.bu,o00407-5625100340442.bu,175,119,4,15,UE2009
o00407-5703700570189.bu,o00407-5703700570189.bu,129,52,4,9,UE2020
o00407-5699500590134.bu,o00407-5699500590134.bu,127,134,3,13,UE2010
o00407-5691000110041.bu,o00407-5691000110041.bu,156,64,2,7,UE2015
o00407-5659600180006.bu,o00407-5659600180006.bu,140,69,3,4,UE2013
o00407-5701000470141.bu,o00407-5701000470141.bu,152,125,4,13,UE2020
o00407-5705300010025.bu,o00407-5705300010025.bu,109,124,4,8,UE2020
o00407-5705300010654.bu,o00407-5705300010654.bu,161,122,4,9,UE2020
o00407-5703700570109.bu,o00407-5703700570109.bu,70,85,3,11,UE2020
o00407-5705300520421.bu,o00407-5705300520421.bu,273,105,9,10,UE2020
o00407-5703700550281.bu,o00407-5703700550281.bu,157,81,3,5,UE2020
o00407-5703700550305.bu,o00407-5703700550305.bu,151,101,3,6,UE2020
o00407-5623500020175.bu,o00407-5623500020175.bu,170,83,3,5,UE2020
o00407-5655300220162.bu,o00407-5655300220162.bu,140,61,9,10,UE2020
o00407-5677400300002.bu,o00407-5677400300002.bu,133,87,2,7,UE2010
o00407-5623500480313.bu,o00407-5623500480313.bu,166,73,3,11,UE2020
o00407-5663400250470.bu,o00407-5663400250470.bu,182,94,6,21,UE2009
o00407-5603000040035.bu,o00407-5603000040035.bu,131,83,3,6,UE2015
o00407-5697900210109.bu,o00407-5697900210109.bu,164,119,4,6,UE2009
o00407-5703700320164.bu,o00407-5703700320164.bu,152,98,8,8,UE2020
o00407-5699500590001.bu,o00407-5699500590001.bu,144,131,2,8,UE2010
o00407-5697900210049.bu,o00407-5697900210049.bu,142,103,5,9,UE2009
o00407-5697900210189.bu,o00407-5697900210189.bu,102,146,4,14,UE2009
o00407-5681200390024.bu,o00407-5681200390024.bu,79,91,2,1,UE2015
o00407-5655300220159.bu,o00407-5655300220159.bu,136,38,1,7,UE2020
o00407-5625100540616.bu,o00407-5625100540616.bu,134,117,3,5,UE2010
o00407-5699500260062.bu,o00407-5699500260062.bu,138,105,6,11,UE2009
o00407-5703700320410.bu,o00407-5703700320410.bu,133,106,6,4,UE2020
o00407-5627800030071.bu,o00407-5627800030071.bu,133,59,2,2,UE2020
o00407-5604900190072.bu,o00407-5604900190072.bu,151,92,1,8,UE2015
o00407-5605700120020.bu,o00407-5605700120020.bu,175,120,3,5,UE2013
o00407-5699500590065.bu,o00407-5699500590065.bu,135,126,2,10,UE2010
o00407-5699500530940.bu,o00407-5699500530940.bu,119,116,10,9,UE2009
o00407-5699500530360.bu,o00407-5699500530360.bu,108,152,4,15,UE2009
o00407-5713400410119.bu,o00407-5713400410119.bu,121,120,4,5,UE2010
o00407-5701000470052.bu,o00407-5701000470052.bu,122,115,6,15,UE2020
o00407-5699500590215.bu,o00407-5699500590215.bu,121,139,9,11,UE2010
o00407-5699500590112.bu,o00407-5699500590112.bu,105,100,4,4,UE2010
o00407-5623500020399.bu,o00407-5623500020399.bu,198,70,7,9,UE2020
o00407-5703700320051.bu,o00407-5703700320051.bu,123,99,5,5,UE2020
o00407-5699500260031.bu,o00407-5699500260031.bu,150,131,9,16,UE2009
o00407-5699500260593.bu,o00407-5699500260593.bu,98,120,3,12,UE2009
o00407-5617000230018.bu,o00407-5617000230018.bu,174,91,3,8,UE2013
o00407-5715000270155.bu,o00407-5715000270155.bu,36,134,1,6,UE2010
o00407-5705300010064.bu,o00407-5705300010064.bu,116,155,4,11,UE2020
o00407-5705300011010.bu,o00407-5705300011010.bu,157,101,2,4,UE2020
o00407-5699500260052.bu,o00407-5699500260052.bu,131,98,2,12,UE2009
o00407-5697900210176.bu,o00407-5697900210176.bu,129,116,4,1,UE2009
o00407-5703700550529.bu,o00407-5703700550529.bu,224,85,2,7,UE2020
o00407-5623500020581.bu,o00407-5623500020581.bu,191,96,6,9,UE2020
o00407-5703700570317.bu,o00407-5703700570317.bu,171,91,4,9,UE2020
o00407-5669300380050.bu,o00407-5669300380050.bu,82,130,4,8,UE2015
o00407-5625100341071.bu,o00407-5625100341071.bu,106,151,9,13,UE2009
o00407-5703700570215.bu,o00407-5703700570215.bu,109,64,1,6,UE2020
o00407-5705300520014.bu,o00407-5705300520014.bu,137,63,4,3,UE2020
o00407-5693600370079.bu,o00407-5693600370079.bu,149,48,6,3,UE2013
o00407-5613800020595.bu,o00407-5613800020595.bu,142,99,5,12,UE2020
o00407-5655300220056.bu,o00407-5655300220056.bu,145,80,1,12,UE2020
o00407-5699500590089.bu,o00407-5699500590089.bu,120,120,1,12,UE2010
o00407-5663400250103.bu,o00407-5663400250103.bu,140,103,6,10,UE2009
o00407-5625100341020.bu,o00407-5625100341020.bu,151,104,5,17,UE2009
o00407-5793200090109.bu,o00407-5793200090109.bu,263,60,2,9,UE2015
o00407-5681200390107.bu,o00407-5681200390107.bu,96,101,4,2,UE2015
o00407-5625100540613.bu,o00407-5625100540613.bu,125,117,3,11,UE2010
o00407-5627800030094.bu,o00407-5627800030094.bu,188,51,3,8,UE2020
o00407-5607300170042.bu,o00407-5607300170042.bu,129,80,2,1,UE2020
o00407-5633200400075.bu,o00407-5633200400075.bu,127,73,7,5,UE2010
o00407-5705300520183.bu,o00407-5705300520183.bu,224,97,8,5,UE2020
o00407-5703700550437.bu,o00407-5703700550437.bu,134,146,10,9,UE2020
o00407-5699500530045.bu,o00407-5699500530045.bu,148,103,3,16,UE2009
o00407-5625100540562.bu,o00407-5625100540562.bu,139,101,8,6,UE2010
o00407-5647200240257.bu,o00407-5647200240257.bu,120,100,5,15,UE2011
o00407-5607300170016.bu,o00407-5607300170016.bu,105,90,6,9,UE2020
o00407-5647200240119.bu,o00407-5647200240119.bu,171,97,4,6,UE2011
o00407-5699500260570.bu,o00407-5699500260570.bu,162,117,11,9,UE2009
o00407-5705300011009.bu,o00407-5705300011009.bu,138,105,7,15,UE2020
o00407-5699500590235.bu,o00407-5699500590235.bu,122,126,4,18,UE2010
o00407-5663400250495.bu,o00407-5663400250495.bu,112,104,6,11,UE2009
o00407-5703700570329.bu,o00407-5703700570329.bu,83,82,4,2,UE2020
o00407-5618900410242.bu,o00407-5618900410242.bu,114,136,5,13,UE2010
o00407-5625100540523.bu,o00407-5625100540523.bu,81,151,4,22,UE2010
o00407-5703700570249.bu,o00407-5703700570249.bu,153,85,5,7,UE2020
o00407-5699500260554.bu,o00407-5699500260554.bu,171,123,3,16,UE2009
o00407-5657000110143.bu,o00407-5657000110143.bu,134,89,4,10,UE2015
o00407-5705300010440.bu,o00407-5705300010440.bu,144,152,3,7,UE2020
o00407-5703700550408.bu,o00407-5703700550408.bu,144,99,4,5,UE2020
o00407-5699500530126.bu,o00407-5699500530126.bu,130,156,8,12,UE2009
o00407-5685500430115.bu,o00407-5685500430115.bu,180,69,3,7,UE2020
o00407-5625100340597.bu,o00407-5625100340597.bu,161,116,4,8,UE2009
o00407-5699500590334.bu,o00407-5699500590334.bu,147,135,5,5,UE2010
o00407-5705300010404.bu,o00407-5705300010404.bu,123,153,8,7,UE2020
o00407-5705300520251.bu,o00407-5705300520251.bu,183,103,6,7,UE2020
o00407-5631600270027.bu,o00407-5631600270027.bu,80,131,2,13,UE2010
o00407-5705300520204.bu,o00407-5705300520204.bu,221,84,8,6,UE2020
o00407-5703700320633.bu,o00407-5703700320633.bu,101,57,3,4,UE2020
o00407-5612000430073.bu,o00407-5612000430073.bu,143,65,4,7,UE2020
o00407-5623500480321.bu,o00407-5623500480321.bu,153,109,7,8,UE2020
o00407-5655300220173.bu,o00407-5655300220173.bu,135,87,5,9,UE2020
o00407-5697900210197.bu,o00407-5697900210197.bu,103,165,7,10,UE2009
o00407-5679000360057.bu,o00407-5679000360057.bu,108,133,6,12,UE2010
o00407-5663400250533.bu,o00407-5663400250533.bu,152,104,6,24,UE2009
o00407-5647200240010.bu,o00407-5647200240010.bu,149,39,2,1,UE2011
o00407-5611100200198.bu,o00407-5611100200198.bu,134,106,7,4,UE2010
o00407-5699500530074.bu,o00407-5699500530074.bu,151,128,11,6,UE2009
o00407-5705300010941.bu,o00407-5705300010941.bu,103,135,6,13,UE2020
o00407-5699500260063.bu,o00407-5699500260063.bu,157,111,5,7,UE2009
o00407-5623500480300.bu,o00407-5623500480300.bu,115,55,1,7,UE2020
o00407-5629400060401.bu,o00407-5629400060401.bu,143,97,3,6,UE2015
o00407-5701000470165.bu,o00407-5701000470165.bu,155,110,8,7,UE2020
o00407-5629400060086.bu,o00407-5629400060086.bu,125,59,2,7,UE2015
o00407-5653700160007.bu,o00407-5653700160007.bu,131,88,3,13,UE2015
o00407-5651000350060.bu,o00407-5651000350060.bu,164,92,5,11,UE2020
o00407-5703700550164.bu,o00407-5703700550164.bu,194,93,8,6,UE2020
o00407-5625100340579.bu,o00407-5625100340579.bu,167,110,8,12,UE2009
o00407-5705300011028.bu,o00407-5705300011028.bu,153,131,3,6,UE2020
o00407-5627800030018.bu,o00407-5627800030018.bu,119,45,6,3,UE2020
o00407-5625100540045.bu,o00407-5625100540045.bu,171,123,5,8,UE2010
o00407-5671500380105.bu,o00407-5671500380105.bu,91,115,3,8,UE2015
o00407-5623500480207.bu,o00407-5623500480207.bu,87,39,5,4,UE2020
o00407-5641300330042.bu,o00407-5641300330042.bu,43,99,4,8,UE2015
o00407-5603000040023.bu,o00407-5603000040023.bu,61,40,2,2,UE2015
o00407-5655300220002.bu,o00407-5655300220002.bu,161,61,5,7,UE2020
o00407-5622700370139.bu,o00407-5622700370139.bu,133,118,2,15,UE2013
o00407-5620000380094.bu,o00407-5620000380094.bu,68,125,4,2,UE2015
o00407-5647200240031.bu,o00407-5647200240031.bu,160,63,3,13,UE2011
o00407-5679000360022.bu,o00407-5679000360022.bu,110,68,3,4,UE2010
o00407-5705300010065.bu,o00407-5705300010065.bu,125,170,2,9,UE2020
o00407-5699500590018.bu,o00407-5699500590018.bu,154,115,5,14,UE2010
o00407-5607300170058.bu,o00407-5607300170058.bu,109,52,2,7,UE2020
o00407-5701000470069.bu,o00407-5701000470069.bu,61,132,6,10,UE2020
o00407-5703700320370.bu,o00407-5703700320370.bu,176,121,6,8,UE2020
o00407-5663400250571.bu,o00407-5663400250571.bu,122,41,1,4,UE2009
o00407-5797500400070.bu,o00407-5797500400070.bu,203,75,6,6,UE2010
o00407-5655300220207.bu,o00407-5655300220207.bu,46,28,2,2,UE2020
o00407-5703700320941.bu,o00407-5703700320941.bu,202,101,4,6,UE2020
o00407-5709600100067.bu,o00407-5709600100067.bu,158,66,2,6,UE2013
o00407-5659600180016.bu,o00407-5659600180016.bu,158,60,2,1,UE2013
o00407-5637500150058.bu,o00407-5637500150058.bu,157,56,7,8,UE2015
o00407-5623500480330.bu,o00407-5623500480330.bu,205,81,9,5,UE2020
o00407-5709600100030.bu,o00407-5709600100030.bu,176,85,2,4,UE2013
o00407-5625100540674.bu,o00407-5625100540674.bu,6,20,0,0,UE2010
o00407-5625100340570.bu,o00407-5625100340570.bu,180,122,8,6,UE2009
o00407-5677400300239.bu,o00407-5677400300239.bu,65,162,4,6,UE2010
o00407-5625100540004.bu,o00407-5625100540004.bu,126,115,7,14,UE2010
o00407-5699500530072.bu,o00407-5699500530072.bu,127,139,3,14,UE2009
o00407-5601400080130.bu,o00407-5601400080130.bu,190,106,11,9,UE2010
o00407-5653700160016.bu,o00407-5653700160016.bu,124,97,2,8,UE2015
o00407-5677400300036.bu,o00407-5677400300036.bu,101,71,2,2,UE2010
o00407-5701000470102.bu,o00407-5701000470102.bu,127,122,3,5,UE2020
o00407-5703700550581.bu,o00407-5703700550581.bu,165,99,8,4,UE2020
o00407-5705300010100.bu,o00407-5705300010100.bu,130,129,7,8,UE2020
o00407-5623500020341.bu,o00407-5623500020341.bu,143,108,8,0,UE2020
o00407-5699500590008.bu,o00407-5699500590008.bu,139,132,8,11,UE2010
o00407-5703700550403.bu,o00407-5703700550403.bu,175,105,3,6,UE2020
o00407-5795900350175.bu,o00407-5795900350175.bu,181,58,3,8,UE2020
o00407-5705300520679.bu,o00407-5705300520679.bu,170,133,8,7,UE2020
o00407-5693600370010.bu,o00407-5693600370010.bu,144,70,4,7,UE2013
o00407-5703700320489.bu,o00407-5703700320489.bu,154,92,4,4,UE2020
o00407-5705300520454.bu,o00407-5705300520454.bu,189,105,2,8,UE2020
o00407-5705300010972.bu,o00407-5705300010972.bu,129,114,6,9,UE2020
o00407-5701000470179.bu,o00407-5701000470179.bu,37,44,3,2,UE2020
o00407-5703700550276.bu,o00407-5703700550276.bu,178,90,5,9,UE2020
o00407-5797500400023.bu,o00407-5797500400023.bu,233,59,7,12,UE2010
o00407-5699500590317.bu,o00407-5699500590317.bu,96,159,9,9,UE2010
o00407-5647200240159.bu,o00407-5647200240159.bu,173,82,2,6,UE2011
o00407-5655300220051.bu,o00407-5655300220051.bu,79,71,1,1,UE2020
o00407-5699500530020.bu,o00407-5699500530020.bu,163,112,6,10,UE2009
o00407-5619700390100.bu,o00407-5619700390100.bu,118,113,2,11,UE2015
o00407-5699500530100.bu,o00407-5699500530100.bu,132,98,3,9,UE2009
o00407-5635900130002.bu,o00407-5635900130002.bu,152,97,7,12,UE2013
o00407-5703700570211.bu,o00407-5703700570211.bu,126,69,3,4,UE2020
o00407-5633200400008.bu,o00407-5633200400008.bu,134,67,3,9,UE2010
o00407-5623500480193.bu,o00407-5623500480193.bu,149,56,4,5,UE2020
o00407-5623500020060.bu,o00407-5623500020060.bu,239,65,2,1,UE2020
o00407-5703700550027.bu,o00407-5703700550027.bu,156,103,7,14,UE2020
o00407-5695200440048.bu,o00407-5695200440048.bu,118,99,4,9,UE2015
o00407-5703700320655.bu,o00407-5703700320655.bu,185,111,5,7,UE2020
o00407-5662600140107.bu,o00407-5662600140107.bu,171,89,5,12,UE2020
o00407-5620000380086.bu,o00407-5620000380086.bu,76,127,1,9,UE2015
o00407-5625100540663.bu,o00407-5625100540663.bu,126,124,2,8,UE2010
o00407-5699500530962.bu,o00407-5699500530962.bu,120,134,5,5,UE2009
o00407-5623500480043.bu,o00407-5623500480043.bu,87,49,3,7,UE2020
o00407-5661800040136.bu,o00407-5661800040136.bu,167,102,2,12,UE2015
o00407-5663400250479.bu,o00407-5663400250479.bu,221,60,1,7,UE2009
o00407-5705300011006.bu,o00407-5705300011006.bu,146,104,3,9,UE2020
o00407-5697900210225.bu,o00407-5697900210225.bu,143,152,9,8,UE2009
o00407-5687100350122.bu,o00407-5687100350122.bu,136,66,3,2,UE2020
o00407-5705300520208.bu,o00407-5705300520208.bu,235,79,8,4,UE2020
o00407-5799100460055.bu,o00407-5799100460055.bu,52,211,3,7,UE2015
o00407-5699500590196.bu,o00407-5699500590196.bu,161,118,2,13,UE2010
o00407-5625100340594.bu,o00407-5625100340594.bu,185,112,3,13,UE2009
o00407-5616200160093.bu,o00407-5616200160093.bu,116,82,4,7,UE2015
o00407-5625100540610.bu,o00407-5625100540610.bu,124,118,4,10,UE2010
o00407-5705300010576.bu,o00407-5705300010576.bu,151,146,1,14,UE2020
o00407-5703700550483.bu,o00407-5703700550483.bu,166,110,3,11,UE2020
o00407-5663400250083.bu,o00407-5663400250083.bu,130,96,2,8,UE2009
o00407-5703700550171.bu,o00407-5703700550171.bu,190,100,4,7,UE2020
o00407-5703700570188.bu,o00407-5703700570188.bu,97,74,4,7,UE2020
o00407-5703700320277.bu,o00407-5703700320277.bu,213,80,3,3,UE2020
o00407-5697900210036.bu,o00407-5697900210036.bu,135,95,1,7,UE2009
o00407-5623500020468.bu,o00407-5623500020468.bu,183,76,2,10,UE2020
o00407-5657000110148.bu,o00407-5657000110148.bu,148,79,4,20,UE2015
o00407-5639100440098.bu,o00407-5639100440098.bu,90,57,1,10,UE2015
o00407-5623500480196.bu,o00407-5623500480196.bu,174,81,5,6,UE2020
o00407-5615400070110.bu,o00407-5615400070110.bu,125,82,7,5,UE2015
o00407-5703700570127.bu,o00407-5703700570127.bu,105,53,5,1,UE2020
o00407-5615400070004.bu,o00407-5615400070004.bu,142,80,3,7,UE2015
o00407-5621900440005.bu,o00407-5621900440005.bu,108,88,3,9,UE2015
o00407-5699500260050.bu,o00407-5699500260050.bu,148,140,3,11,UE2009
o00407-5627800030068.bu,o00407-5627800030068.bu,189,36,3,5,UE2020
o00407-5705300520261.bu,o00407-5705300520261.bu,96,82,0,7,UE2020
o00407-5705300520453.bu,o00407-5705300520453.bu,171,120,3,9,UE2020
