boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1389700820666.bu,o00407-1389700820666.bu,132,194,5,7,UE2020
o00407-1351000320054.bu,o00407-1351000320054.bu,48,209,3,12,UE2010
o00407-1581400620006.bu,o00407-1581400620006.bu,61,205,3,7,UE2015
o00407-1433800330412.bu,o00407-1433800330412.bu,29,76,1,1,UE2020
o00407-1389701140002.bu,o00407-1389701140002.bu,117,173,5,7,UE2020
o00407-1389700830246.bu,o00407-1389700830246.bu,115,160,5,5,UE2020
o00407-1389701160047.bu,o00407-1389701160047.bu,127,173,2,7,UE2020
o00407-1569500810191.bu,o00407-1569500810191.bu,80,169,5,9,UE2010
o00407-1429000170017.bu,o00407-1429000170017.bu,68,195,3,5,UE2009
o00407-1447800280236.bu,o00407-1447800280236.bu,51,149,3,7,UE2010
o00407-1389700030454.bu,o00407-1389700030454.bu,144,141,2,8,UE2020
o00407-1395100250197.bu,o00407-1395100250197.bu,12,117,1,21,UE2010
o00407-1321800080027.bu,o00407-1321800080027.bu,48,104,3,3,UE2020
o00407-1547400220116.bu,o00407-1547400220116.bu,53,147,6,8,UE2009
o00407-1321800080059.bu,o00407-1321800080059.bu,71,127,3,1,UE2020
o00407-1569500810312.bu,o00407-1569500810312.bu,46,80,1,3,UE2010
o00407-1447800280130.bu,o00407-1447800280130.bu,42,202,3,3,UE2010
o00407-1493100490378.bu,o00407-1493100490378.bu,119,103,7,5,UE2020
o00407-1541500440033.bu,o00407-1541500440033.bu,10,126,0,0,UE2009
o00407-1342000480057.bu,o00407-1342000480057.bu,64,192,1,10,UE2009
o00407-1527000060334.bu,o00407-1527000060334.bu,65,192,5,5,UE2015
o00407-1389700930194.bu,o00407-1389700930194.bu,116,202,3,9,UE2020
o00407-1515600500213.bu,o00407-1515600500213.bu,52,195,0,4,UE2011
o00407-1559800240564.bu,o00407-1559800240564.bu,91,171,6,8,UE2009
o00407-1330700670203.bu,o00407-1330700670203.bu,43,163,0,8,UE2010
o00407-1322600880173.bu,o00407-1322600880173.bu,149,137,3,1,UE2020
o00407-1475300470006.bu,o00407-1475300470006.bu,60,147,1,5,UE2015
o00407-1585701040258.bu,o00407-1585701040258.bu,125,176,3,10,UE2020
o00407-1571700970059.bu,o00407-1571700970059.bu,29,124,2,8,UE2020
o00407-1389701150470.bu,o00407-1389701150470.bu,120,169,4,7,UE2020
o00407-1559800240078.bu,o00407-1559800240078.bu,77,196,3,10,UE2009
o00407-1307201010043.bu,o00407-1307201010043.bu,24,144,2,5,UE2015
o00407-1429000170060.bu,o00407-1429000170060.bu,59,180,3,4,UE2009
o00407-1447801190151.bu,o00407-1447801190151.bu,42,210,2,9,UE2010
o00407-1306400790159.bu,o00407-1306400790159.bu,8,149,2,8,UE2015
o00407-1337400310109.bu,o00407-1337400310109.bu,82,215,1,4,UE2009
o00407-1411700130040.bu,o00407-1411700130040.bu,43,200,3,7,UE2009
o00407-1343900840169.bu,o00407-1343900840169.bu,68,91,1,2,UE2020
o00407-1339000920023.bu,o00407-1339000920023.bu,24,189,1,6,UE2015
o00407-1389701170227.bu,o00407-1389701170227.bu,124,210,2,7,UE2020
o00407-1587300890208.bu,o00407-1587300890208.bu,25,119,3,5,UE2010
o00407-1330700670230.bu,o00407-1330700670230.bu,92,208,5,5,UE2010
o00407-1583000350013.bu,o00407-1583000350013.bu,68,170,7,6,UE2011
o00407-1389701160085.bu,o00407-1389701160085.bu,146,166,1,5,UE2020
o00407-1537700090198.bu,o00407-1537700090198.bu,52,164,3,3,UE2013
o00407-1417600210144.bu,o00407-1417600210144.bu,22,243,2,4,UE2009
o00407-1343900840013.bu,o00407-1343900840013.bu,105,182,1,7,UE2020
o00407-1559800240083.bu,o00407-1559800240083.bu,75,197,9,11,UE2009
o00407-1491500150230.bu,o00407-1491500150230.bu,47,114,1,4,UE2010
o00407-1389700930220.bu,o00407-1389700930220.bu,144,186,2,8,UE2020
o00407-1389700950228.bu,o00407-1389700950228.bu,137,183,3,12,UE2020
o00407-1389700010917.bu,o00407-1389700010917.bu,174,183,2,8,UE2020
o00407-1563600910055.bu,o00407-1563600910055.bu,26,180,2,5,UE2009
o00407-1549000360136.bu,o00407-1549000360136.bu,112,175,2,6,UE2020
o00407-1347100630109.bu,o00407-1347100630109.bu,30,138,3,3,UE2015
o00407-1302100630198.bu,o00407-1302100630198.bu,14,227,2,6,UE2015
o00407-1567900190046.bu,o00407-1567900190046.bu,67,86,1,2,UE2015
o00407-1461300450002.bu,o00407-1461300450002.bu,71,148,3,4,UE2010
o00407-1389700030576.bu,o00407-1389700030576.bu,149,105,2,9,UE2020
o00407-1591101210212.bu,o00407-1591101210212.bu,76,182,5,4,UE2011
o00407-1347100630236.bu,o00407-1347100630236.bu,16,210,0,8,UE2015
o00407-1411700130299.bu,o00407-1411700130299.bu,46,205,6,12,UE2009
